0.05;82;33669.10140928068
0.05;81;33849.38200676534
0.1;81;34999.754363931424
0.1;80;33662.63737908515
0.15;81;33749.93081046521
0.15;81;33606.1984756292
0.2;81;33883.676205573334
0.2;81;34177.75256367738
0.3;81;35702.96978898406
0.3;81;35892.020806907
0.4;80;33973.35446043004
0.4;81;33857.44667779737
