2.0;80;35159.00339916778
2.0;82;36503.39893653669
6.0;80;32721.17992906134
6.0;81;35163.083804010246
10.0;81;34927.42031675817
10.0;81;33397.57328860651
14.0;81;33984.85499454678
14.0;81;33388.35009996631
18.0;81;36468.8890396225
18.0;81;34490.04671969831
22.0;81;36395.90297617706
22.0;80;34360.19155916418
