1.0E-7;82;38127.92103210876
1.0E-7;82;35044.79288900056
5.0E-7;82;35981.70529777471
5.0E-7;80;34982.82519785954
1.0E-6;82;35673.16025779982
1.0E-6;81;34947.97086968338
5.0E-6;80;34933.48302246101
5.0E-6;81;33736.52493231457
1.0E-5;81;35223.87971002685
1.0E-5;81;35732.537094278305
5.0E-5;81;35677.60904902144
5.0E-5;80;33076.68761555458
