60;19;4182.050094600174;1.0
60;19;4220.242745817414;1.0
60;19;4307.880472353395;1.0
60;19;4349.199656145738;1.0
60;19;4206.81985313326;1.0
60;19;4238.708560672397;1.0
60;19;4247.69850539693;1.0
60;19;4348.942969692603;1.0
60;19;4238.8549692334645;1.0
60;20;4184.940509066755;1.0
60;19;4382.775034244436;1.0
60;19;4317.967839055035;1.0E-7
60;19;4304.92896385577;1.0E-7
60;19;4314.519907490922;1.0E-7
60;19;4350.472410931062;1.0E-8
60;19;4277.113652292766;1.0E-5
60;19;4357.923740135818;0.01
60;19;4244.590629973906;1.0E-8
60;18;4636.47374242824;0.001
60;19;4256.685357419258;1.0E-6
60;20;4116.260870381388;1.0E-5
60;18;4613.1518414302045;1.0E-5
60;19;4300.812612895448;1.0E-4
60;19;4347.238237613818;0.01
60;19;4385.766171142658;0.1
