300;20;9611.629146232128;100
301;21;9556.926209504201;50
300;20;9525.813818575536;20
303;20;9885.169063866675;100
302;21;9100.60374540984;70
300;20;9322.689625174215;20
300;21;9173.785318754726;20
302;21;9117.206216635937;80
300;21;8917.420523967332;30
300;21;9120.292001783751;10
300;21;9347.3994058854;40
300;21;9657.36862732338;10
300;20;9081.414206631047;40
300;20;9930.298642978127;30
301;21;9191.692672833547;70
300;21;9354.26821479342;70
300;21;9224.835617748757;40
301;21;9342.48187415137;70
300;20;9109.540003184058;60
301;21;8890.555008129579;40
301;21;9234.73651944283;40
301;21;8849.193919080257;60
300;21;9326.148893138796;50
300;21;9048.720957591026;100
301;20;8963.098760531937;30
300;21;8928.506554932106;10
300;21;9196.58661911838;10
302;20;9564.885648776255;70
301;21;9020.75271864101;60
300;21;9128.636779910332;20
300;22;8880.364699946434;40
301;20;8972.273372355618;90
300;20;9585.812601213534;10
300;20;9476.121407549568;50
301;20;9379.634971803665;70
300;21;8907.68132343754;20
301;20;9337.062875984855;100
300;21;8963.144173612782;50
301;21;9317.585451454008;100
300;20;9479.84343204811;60
