300;19;4370.896975111782;1.0
300;19;4421.608351149799;1.0
300;18;4602.29988847637;0.3
300;20;4209.923599993046;0.6
300;19;4289.060241593084;0.3
300;18;4524.86040121765;0.4
300;20;4173.554440995424;0.3
300;19;4313.511946137787;0.9
300;19;4128.874802184906;0.5
300;19;4271.135225363293;0.1
300;19;4183.94932798298;0.5
300;19;4267.783394568568;0.4
300;19;4292.80913182724;0.0
300;19;4198.721617761028;0.2
300;18;4509.572001815312;0.6
300;19;4343.873627603163;0.9
300;19;4206.331260962129;0.9
300;19;4190.268675702817;0.3
300;19;4159.371362025323;0.8
300;19;4253.859998976479;0.6
300;19;4249.776385734567;0.3
300;19;4186.775400225021;0.2
300;19;4272.220914329281;0.8
300;19;4336.954109103041;0.2
300;19;4256.956823279841;0.6
300;19;4219.013265701675;0.5
300;19;4458.678454163852;1.0
300;19;4262.8624036259425;0.1
300;19;4262.044165734374;0.5
300;19;4183.300107766263;0.4
300;18;4781.054014282668;0.5
300;20;4265.591941835279;0.8
300;19;4225.942482012192;0.7
300;19;4355.93518094577;0.7
300;19;4262.525945977361;0.7
300;19;4277.418925273433;0.8
300;20;4223.093781603265;0.8
300;19;4158.47547892968;0.5
300;19;4376.050001877373;0.6
300;19;4237.186772507862;0.1
300;19;4276.674543866571;1.0
300;19;4255.393249253613;0.5
300;19;4343.477327140983;0.6
300;19;4299.3268620947565;0.9
300;19;4274.227789202463;0.6
300;18;4452.973919117835;0.2
300;19;4330.918482113985;0.3
300;19;4514.673080897169;1.0
300;19;4362.535145485481;1.0
300;19;4184.488441827832;0.0
300;18;4741.791641605832;0.0
300;19;4186.943281909335;0.5
300;20;4343.634839321747;0.6
300;19;4182.818804793197;0.7
300;19;4248.700217323382;0.5
300;18;4691.168707685659;0.4
300;19;4209.683843688013;0.0
300;19;4250.444659163669;0.5
300;19;4204.416288345587;0.2
300;19;4359.017905190465;1.0
300;19;4262.246046420848;0.8
300;19;4297.2908463807935;1.0
300;19;4219.918459108159;0.1
300;20;4298.296692339221;1.0
300;19;4245.364801073583;0.9
300;19;4303.7663012298935;0.4
300;19;4163.277421702955;0.2
300;18;4569.383694692789;0.9
300;19;4203.033595642153;0.4
300;19;4257.418448361933;0.2
300;19;4331.500865248479;0.9
