255;21;16624.463519903784;0.04
255;22;16665.8618481227;0.56
255;22;16497.832143230502;0.68
255;22;17370.92145180652;0.72
255;21;17543.18656897761;0.68
255;22;17744.274934951638;0.8
255;21;16166.930557702899;0.68
255;21;15226.407002188796;0.52
255;21;13794.140902339033;0.32
255;21;15906.632018962624;0.08
255;21;14095.213812466664;0.36
255;21;14489.532158907903;0.08
255;22;16345.313151168422;0.72
255;28;32383.420163409573;0.0
255;21;14498.061044075364;0.48
255;21;14492.604704669782;0.16
255;26;32627.711998298008;0.0
255;21;15342.568979803505;0.28
255;22;18069.65918758162;0.72
255;21;15954.14285817233;0.48
255;21;17063.135203384067;0.56
255;21;13823.890456858982;0.24
255;21;14715.347507129936;0.24
255;22;17349.952296414285;0.76
255;22;18420.912957952834;0.8
255;22;18762.867341885463;0.76
255;22;16574.377880204716;0.68
255;21;14992.725961492557;0.4
