230;23;56661.59001611477;1.8
230;19;76656.78794292304;1.0
230;20;57866.795842673724;1.4
231;19;64463.54932927014;1.3
230;20;102245.884449673;0.4
230;20;65842.59461247604;1.2
230;20;59793.39801559881;1.6
230;20;80447.25045557503;0.9
230;20;84021.29308816511;0.8
230;22;61008.4005053066;1.8
230;20;73814.06985582897;1.1
230;29;141398.9180163592;0.1
230;21;108777.14975552539;0.3
230;21;54214.62751192741;1.7
230;24;122401.37463217236;0.2
230;21;56352.251573579546;1.7
230;21;84891.55588753495;0.7
230;22;58230.256696225;1.9
230;23;56088.65934873372;2.0
230;19;96310.65666924715;0.5
230;25;123889.54934920771;0.2
230;21;86556.38443285796;0.7
230;25;55953.18729039074;2.0
230;28;139295.45418333515;0.1
230;20;60290.68966463743;1.5
230;21;53327.036864482725;1.9
230;29;142935.22084428504;0.1
230;19;74590.47856958456;0.9
230;20;87523.79281141218;0.6
230;36;176225.44390471102;0.0
230;23;56105.0905542927;1.9
230;23;56686.98180652745;1.9
230;22;58655.90623465085;1.8
230;20;102364.77061879876;0.4
230;21;80507.3269384868;0.8
230;21;64248.04373545119;1.6
230;22;57575.029475803094;1.6
230;22;58181.25402039252;1.6
230;20;79096.68163294446;0.9
230;19;68877.24140100856;1.1
