600;19;4157.681986800567;50
600;19;4257.839436860237;60
600;19;4304.158862360342;70
600;20;4149.92652591756;80
600;19;4228.033867838014;90
600;19;4293.699075811689;50
600;19;4266.352831308548;60
600;19;4168.472245961189;70
600;20;4115.175520886755;80
600;19;4380.980320741981;90
600;20;4179.74312215183;50
600;20;4121.892181292562;60
600;19;4721.659045398223;70
600;19;4298.994127673414;80
600;19;4361.362136068117;90
600;19;4453.27986998157;50
600;19;4321.783152140611;60
600;19;4186.901920736134;70
600;20;4212.792849120289;80
600;21;4110.185090474464;90
600;20;4175.279490662971;50
600;20;4231.095102450863;60
600;20;4153.406810028843;70
600;19;4610.565650038837;80
600;20;4148.8074706698535;90
600;19;4316.337410019868;50
600;20;4143.218755648917;60
600;19;4423.178249195764;70
600;19;4370.145475513591;80
600;19;4311.806099119294;90
600;20;4219.7891923558345;50
600;19;4213.702947527824;60
600;19;4468.404853324064;70
600;19;4269.7914461542305;80
600;20;4253.106888958156;90
