782;78;26500.121359038192;0.35
780;78;25813.5839752502;0.4
780;78;26204.079254045195;0.45
780;78;27053.755753777525;0.5
780;79;25497.616488016778;0.6
780;78;25724.516747115424;0.35
780;79;26098.914735206825;0.4
780;78;26645.57967952986;0.45
780;79;25764.48386290996;0.5
780;79;26143.108805618896;0.6
780;78;25735.012347298492;0.35
780;78;25543.8162059771;0.4
780;78;26185.37115867867;0.45
780;78;26203.72511149116;0.5
780;79;26004.928492477786;0.6
780;78;26281.313521264772;0.35
780;78;26312.3900631588;0.4
780;78;26831.92578918986;0.45
780;78;27404.661061507115;0.5
780;78;26089.158959982735;0.6
780;78;25931.85047936017;0.35
780;78;26120.787328513226;0.4
780;79;25529.364786196533;0.45
780;78;25626.410874571753;0.5
780;79;25543.40704385044;0.6
780;78;26110.86522189968;0.35
780;78;27337.230729160547;0.4
780;79;26344.24272263991;0.45
780;79;25976.327481887787;0.5
780;79;25622.323638691185;0.6
780;78;27275.683509353883;0.35
780;77;26425.112991449754;0.4
780;79;25801.804230427206;0.45
780;78;25686.39811736956;0.5
780;78;27790.289797165908;0.6
780;78;25770.217281009907;0.35
780;78;25521.811094842942;0.4
780;78;26479.134130960687;0.45
780;79;26348.14895834065;0.5
780;78;26053.96506535313;0.6
780;77;26098.109815719516;0.35
