480;81;35191.88209470446;0.5
480;80;32443.840587396906;0.75
480;80;35375.85166096524;1.0
480;81;33816.47412015741;1.25
480;81;34909.8776832582;1.5
480;80;34140.45718513414;0.5
480;79;32404.11787917083;0.75
480;80;33202.64876926448;1.0
480;80;33218.83458772914;1.25
480;80;34847.87071583217;1.5
480;79;35233.74803413626;0.5
480;80;33301.855912527244;0.75
480;80;32459.305604826197;1.0
480;80;33049.243234963506;1.25
480;80;34338.90527515454;1.5
480;79;36180.313991100265;0.5
480;80;32738.58237105225;0.75
480;80;34133.17489602406;1.0
480;80;33743.914138215805;1.25
480;80;34312.32638038017;1.5
480;79;35582.419057545616;0.5
480;80;33448.08397924816;0.75
480;80;34997.1238549121;1.0
480;80;34419.63678519565;1.25
480;81;34614.89286496217;1.5
480;80;35985.47006196082;0.5
480;80;33654.03393725687;0.75
480;80;33187.16054923262;1.0
480;80;35310.49660714351;1.25
480;80;33840.73473814164;1.5
480;80;35809.74113983622;0.5
480;80;33080.272050599364;0.75
480;80;33055.5901656532;1.0
480;80;32999.106760535295;1.25
480;81;33933.96716083067;1.5
480;80;35924.771715351686;0.5
480;79;33754.60298221219;0.75
480;79;34463.304593626526;1.0
480;81;33826.140158171176;1.25
480;79;33820.226670813994;1.5
480;80;35323.232406314;0.5
