0.1;22;68069.75717004438
0.1;22;71395.75467676969
0.15;21;70041.09941149931
0.15;21;67056.88845113093
0.2;20;66481.62790949548
0.2;21;69930.02105300449
0.25;22;68553.40839467385
0.25;20;70326.85800420142
0.3;20;66549.6679922576
0.3;20;75450.94010798409
0.4;20;75958.92269762496
0.4;22;76374.18463813426
