0.6;31;103462.63567025577
0.6;32;107852.70174332881
0.6;32;101601.23528300338
0.7;31;103668.68224651931
0.7;31;99037.76879045168
0.7;32;102021.26977368946
0.8;30;95433.16167017679
0.8;29;101110.93778127567
0.8;30;95432.2579544043
0.9;28;96910.75055152595
0.9;26;91415.73876459268
0.9;29;94454.6110828814
1.0;28;94394.76458638617
1.0;27;97218.7502075381
1.0;27;90028.97714892664
